old,new,kind,status,note
/2012/11/questions-only/,/2012/11/questions-only/,artikel,EXACT,
/2012/11/questions-only/comment-page-1/,/2012/11/questions-only/,reactiepagina,REDIRECT,301 · 1 hop
/2012/11/questions-only/feed/,/2012/11/questions-only/,feed,REDIRECT,301 · 1 hop
/2012/11/tdd-test-driven-drawing/,/2012/11/tdd-test-driven-drawing/,artikel,EXACT,
/2012/11/tdd-test-driven-drawing/2012-11-06-10-23-07/,/2012/11/tdd-test-driven-drawing/,attachment,REDIRECT,301 · 1 hop
/2012/11/tdd-test-driven-drawing/2012-11-06-10-23-07/feed/,/2012/11/tdd-test-driven-drawing/,feed,REDIRECT,301 · 1 hop
/2012/11/tdd-test-driven-drawing/2012-11-06-10-23-14/,/2012/11/tdd-test-driven-drawing/,attachment,REDIRECT,301 · 1 hop
/2012/11/tdd-test-driven-drawing/2012-11-06-10-23-14/feed/,/2012/11/tdd-test-driven-drawing/,feed,REDIRECT,301 · 1 hop
/2012/11/tdd-test-driven-drawing/2012-11-06-10-40-29/,/2012/11/tdd-test-driven-drawing/,attachment,REDIRECT,301 · 1 hop
/2012/11/tdd-test-driven-drawing/2012-11-06-10-40-29/feed/,/2012/11/tdd-test-driven-drawing/,feed,REDIRECT,301 · 1 hop
/2012/11/tdd-test-driven-drawing/feed/,/2012/11/tdd-test-driven-drawing/,feed,REDIRECT,301 · 1 hop
/2012/11/tdd-test-driven-drawing/screen-shot-2012-11-07-at-22-01-41/,/2012/11/tdd-test-driven-drawing/,attachment,REDIRECT,301 · 1 hop
/2012/11/tdd-test-driven-drawing/screen-shot-2012-11-07-at-22-01-41/feed/,/2012/11/tdd-test-driven-drawing/,feed,REDIRECT,301 · 1 hop
/2012/11/three-headed-expert/,/2012/11/three-headed-expert/,artikel,EXACT,
/2012/11/three-headed-expert/comment-page-1/,/2012/11/three-headed-expert/,reactiepagina,REDIRECT,301 · 1 hop
/2012/11/three-headed-expert/feed/,/2012/11/three-headed-expert/,feed,REDIRECT,301 · 1 hop
/2012/11/werewolf-facilitation/,/2012/11/werewolf-facilitation/,artikel,EXACT,
/2012/11/werewolf-facilitation/feed/,/2012/11/werewolf-facilitation/,feed,REDIRECT,301 · 1 hop
/2012/12/take-the-win-win-wave/,/2012/12/take-the-win-win-wave/,artikel,EXACT,
/2012/12/take-the-win-win-wave/feed/,/2012/12/take-the-win-win-wave/,feed,REDIRECT,301 · 1 hop
/2013/02/52-card-pickup/,/2013/02/52-card-pickup/,artikel,EXACT,
/2013/02/52-card-pickup/feed/,/2013/02/52-card-pickup/,feed,REDIRECT,301 · 1 hop
/2013/02/copycats-2/,/2013/02/copycats-2/,artikel,EXACT,
/2013/02/copycats-2/feed/,/2013/02/copycats-2/,feed,REDIRECT,301 · 1 hop
/2013/02/the-herculean-doughnut/,/2013/02/the-herculean-doughnut/,artikel,EXACT,
/2013/02/the-herculean-doughnut/comment-page-1/,/2013/02/the-herculean-doughnut/,reactiepagina,REDIRECT,301 · 1 hop
/2013/02/the-herculean-doughnut/feed/,/2013/02/the-herculean-doughnut/,feed,REDIRECT,301 · 1 hop
/2013/03/8-monkeys-in-a-cage-–-a-mura-learning-game/comment-page-1/,/2013/03/8-monkeys-in-a-cage-–-a-mura-learning-game/,reactiepagina,REDIRECT,301 · 1 hop
/2013/03/play-doh-zoo-agile-ux-unleashed/,/2013/03/play-doh-zoo-agile-ux-unleashed/,artikel,EXACT,
/2013/03/the-high-risk-airplane-factory/,/2013/03/the-high-risk-airplane-factory/,artikel,EXACT,
/2013/04/communication-race/,/2013/04/communication-race/,artikel,EXACT,
/2013/04/communication-race/feed/,/2013/04/communication-race/,feed,REDIRECT,301 · 1 hop
/2013/04/e-w-a-n-mcgregor/,/2013/04/e-w-a-n-mcgregor/,artikel,EXACT,
/2013/04/e-w-a-n-mcgregor/feed/,/2013/04/e-w-a-n-mcgregor/,feed,REDIRECT,301 · 1 hop
/2013/04/the-risk-is-in-the-blocks/,/2013/04/the-risk-is-in-the-blocks/,artikel,EXACT,
/2013/04/the-risk-is-in-the-blocks/comment-page-1/,/2013/04/the-risk-is-in-the-blocks/,reactiepagina,REDIRECT,301 · 1 hop
/2013/04/the-risk-is-in-the-blocks/feed/,/2013/04/the-risk-is-in-the-blocks/,feed,REDIRECT,301 · 1 hop
/2013/05/the-penny-game/,/2013/05/the-penny-game/,artikel,EXACT,
/2013/05/the-penny-game/comment-page-1/,/2013/05/the-penny-game/,reactiepagina,REDIRECT,301 · 1 hop
/2013/05/the-penny-game/feed/,/2013/05/the-penny-game/,feed,REDIRECT,301 · 1 hop
/2013/07/francais-99-ballons-de-test/,/2013/07/francais-99-ballons-de-test/,artikel,EXACT,
/2013/07/francais-99-ballons-de-test/feed/,/2013/07/francais-99-ballons-de-test/,feed,REDIRECT,301 · 1 hop
/2013/07/moodgraph/,/2013/07/moodgraph/,artikel,EXACT,
/2013/07/moodgraph/feed/,/2013/07/moodgraph/,feed,REDIRECT,301 · 1 hop
/2013/08/software-kanban-games/,/2013/08/software-kanban-games/,artikel,EXACT,
/2013/08/software-kanban-games/event-cards/,/2013/08/software-kanban-games/,attachment,REDIRECT,301 · 1 hop
/2013/08/software-kanban-games/event-cards/feed/,/2013/08/software-kanban-games/,feed,REDIRECT,301 · 1 hop
/2013/08/software-kanban-games/expedite-story-cards/,/2013/08/software-kanban-games/,attachment,REDIRECT,301 · 1 hop
/2013/08/software-kanban-games/expedite-story-cards/feed/,/2013/08/software-kanban-games/,feed,REDIRECT,301 · 1 hop
/2013/08/software-kanban-games/feed/,/2013/08/software-kanban-games/,feed,REDIRECT,301 · 1 hop
/2013/08/software-kanban-games/fixed-date-story-cards/,/2013/08/software-kanban-games/,attachment,REDIRECT,301 · 1 hop
/2013/08/software-kanban-games/fixed-date-story-cards/feed/,/2013/08/software-kanban-games/,feed,REDIRECT,301 · 1 hop
/2013/08/software-kanban-games/standard-story-cards/,/2013/08/software-kanban-games/,attachment,REDIRECT,301 · 1 hop
/2013/08/software-kanban-games/standard-story-cards/feed/,/2013/08/software-kanban-games/,feed,REDIRECT,301 · 1 hop
/2013/09/leadership-magic-trick/,/2013/09/leadership-magic-trick/,artikel,EXACT,
/2013/09/line-up/,/2013/09/line-up/,artikel,EXACT,
/2013/09/line-up/feed/,/2013/09/line-up/,feed,REDIRECT,301 · 1 hop
/2013/09/mind-reading/,/2013/09/mind-reading/,artikel,EXACT,
/2013/09/mind-reading/comment-page-1/,/2013/09/mind-reading/,reactiepagina,REDIRECT,301 · 1 hop
/2013/09/mind-reading/feed/,/2013/09/mind-reading/,feed,REDIRECT,301 · 1 hop
/2013/09/mind-reading/mind-reader-game-elinor-slomba-with-independent-software-team/,/2013/09/mind-reading/,attachment,REDIRECT,301 · 1 hop
/2013/09/mind-reading/mind-reader-game-elinor-slomba-with-independent-software-team/feed/,/2013/09/mind-reading/,feed,REDIRECT,301 · 1 hop
/2013/10/a-day-in-the-perfect-company-movie/,/2013/10/a-day-in-the-perfect-company-movie/,artikel,EXACT,
/2013/10/a-day-in-the-perfect-company-movie/feed/,/2013/10/a-day-in-the-perfect-company-movie/,feed,REDIRECT,301 · 1 hop
/2013/11/mobile-introspection-aka-opening-your-curatorial-eye/,/2013/11/mobile-introspection-aka-opening-your-curatorial-eye/,artikel,EXACT,
/2013/11/three-projects-three-experiments/,/2013/11/three-projects-three-experiments/,artikel,EXACT,
/2013/11/three-projects-three-experiments/comment-page-1/,/2013/11/three-projects-three-experiments/,reactiepagina,REDIRECT,301 · 1 hop
/2013/11/three-projects-three-experiments/feed/,/2013/11/three-projects-three-experiments/,feed,REDIRECT,301 · 1 hop
/2013/12/2014-san-jose-budget-games/,/2013/12/2014-san-jose-budget-games/,artikel,EXACT,
/2013/12/2014-san-jose-budget-games/feed/,/2013/12/2014-san-jose-budget-games/,feed,REDIRECT,301 · 1 hop
/2013/12/values-advocacy/,/2013/12/values-advocacy/,artikel,EXACT,
/2014/01/christmas-lucky-dip-game-with-a-twist-energise-your-christmas-party/,/2014/01/christmas-lucky-dip-game-with-a-twist-energise-your-christmas-party/,artikel,EXACT,
/2014/01/christmas-lucky-dip-game-with-a-twist-energise-your-christmas-party/comment-page-1/,/2014/01/christmas-lucky-dip-game-with-a-twist-energise-your-christmas-party/,reactiepagina,REDIRECT,301 · 1 hop
/2014/01/christmas-lucky-dip-game-with-a-twist-energise-your-christmas-party/feed/,/2014/01/christmas-lucky-dip-game-with-a-twist-energise-your-christmas-party/,feed,REDIRECT,301 · 1 hop
/2014/01/scrum-roles-and-responsibilities-game/,/2014/01/scrum-roles-and-responsibilities-game/,artikel,EXACT,
/2014/01/scrum-roles-and-responsibilities-game/comment-page-1/,/2014/01/scrum-roles-and-responsibilities-game/,reactiepagina,REDIRECT,301 · 1 hop
/2014/01/scrum-roles-and-responsibilities-game/feed/,/2014/01/scrum-roles-and-responsibilities-game/,feed,REDIRECT,301 · 1 hop
/2014/01/scrum-roles-and-responsibilities-game/scrumresponsibilitiesgame/,/2014/01/scrum-roles-and-responsibilities-game/,attachment,REDIRECT,301 · 1 hop
/2014/01/scrum-roles-and-responsibilities-game/scrumresponsibilitiesgame/feed/,/2014/01/scrum-roles-and-responsibilities-game/,feed,REDIRECT,301 · 1 hop
/2014/02/card-in-a-sealed-envelope/,/2014/02/card-in-a-sealed-envelope/,artikel,EXACT,
/2014/02/matching-values/,/2014/02/matching-values/,artikel,EXACT,
/2014/02/matching-values/feed/,/2014/02/matching-values/,feed,REDIRECT,301 · 1 hop
/2014/02/means-first-then-states/,/2014/02/means-first-then-states/,artikel,EXACT,
/2014/02/means-first-then-states/feed/,/2014/02/means-first-then-states/,feed,REDIRECT,301 · 1 hop
/2014/03/the-sandwich-retrospective/,/2014/03/the-sandwich-retrospective/,artikel,EXACT,
/2014/05/ball-flow-game/,/2014/05/ball-flow-game/,artikel,EXACT,
/2014/05/lego-flow-game/,/2014/05/lego-flow-game/,artikel,EXACT,
/2014/05/lego-flow-game/comment-page-1/,/2014/05/lego-flow-game/,reactiepagina,REDIRECT,301 · 1 hop
/2014/05/lego-flow-game/feed/,/2014/05/lego-flow-game/,feed,REDIRECT,301 · 1 hop
/2014/05/the-product-owner-role/,/2014/05/the-product-owner-role/,artikel,EXACT,
/2014/06/defining-done/,/2014/06/defining-done/,artikel,EXACT,
/2014/06/defining-done/comment-page-1/,/2014/06/defining-done/,reactiepagina,REDIRECT,301 · 1 hop
/2014/06/defining-done/feed/,/2014/06/defining-done/,feed,REDIRECT,301 · 1 hop
/2014/06/epic-bedtime-story/,/2014/06/epic-bedtime-story/,artikel,EXACT,
/2014/06/epic-bedtime-story/comment-page-1/,/2014/06/epic-bedtime-story/,reactiepagina,REDIRECT,301 · 1 hop
/2014/06/epic-bedtime-story/feed/,/2014/06/epic-bedtime-story/,feed,REDIRECT,301 · 1 hop
/2014/06/epic-bedtime-story/picture1/,/2014/06/epic-bedtime-story/,attachment,REDIRECT,301 · 1 hop
/2014/06/epic-bedtime-story/picture1/feed/,/2014/06/epic-bedtime-story/,feed,REDIRECT,301 · 1 hop
/2014/06/the-rocket-retrospective/,/2014/06/the-rocket-retrospective/,artikel,EXACT,
/2014/06/the-rocket-retrospective/comment-page-1/,/2014/06/the-rocket-retrospective/,reactiepagina,REDIRECT,301 · 1 hop
/2014/06/the-rocket-retrospective/feed/,/2014/06/the-rocket-retrospective/,feed,REDIRECT,301 · 1 hop
/2014/07/project-snapper-an-inception-value-realisation-game/,/2014/07/project-snapper-an-inception-value-realisation-game/,artikel,EXACT,
/2014/07/scrumheads-the-daily-scrum-game/,/2014/07/scrumheads-the-daily-scrum-game/,artikel,EXACT,
/2014/07/scrumheads-the-daily-scrum-game/feed/,/2014/07/scrumheads-the-daily-scrum-game/,feed,REDIRECT,301 · 1 hop
/2014/07/sudokuban-a-kanban-in-action-game-in-puzzles/,/2014/07/sudokuban-a-kanban-in-action-game-in-puzzles/,artikel,EXACT,
/2014/07/the-cultural-radars/,/2014/07/the-cultural-radars/,artikel,EXACT,
/2014/07/the-cultural-radars/comment-page-1/,/2014/07/the-cultural-radars/,reactiepagina,REDIRECT,301 · 1 hop
/2014/07/the-cultural-radars/feed/,/2014/07/the-cultural-radars/,feed,REDIRECT,301 · 1 hop
/2014/08/cynefin-with-the-team-drawer/,/2014/08/cynefin-with-the-team-drawer/,artikel,EXACT,
/2014/08/cynefin-with-the-team-drawer/comment-page-1/,/2014/08/cynefin-with-the-team-drawer/,reactiepagina,REDIRECT,301 · 1 hop
/2014/08/cynefin-with-the-team-drawer/feed/,/2014/08/cynefin-with-the-team-drawer/,feed,REDIRECT,301 · 1 hop
/2014/08/the-newlywed-game/,/2014/08/the-newlywed-game/,artikel,EXACT,
/2014/08/the-newlywed-game/comment-page-1/,/2014/08/the-newlywed-game/,reactiepagina,REDIRECT,301 · 1 hop
/2014/08/the-newlywed-game/feed/,/2014/08/the-newlywed-game/,feed,REDIRECT,301 · 1 hop
/2014/08/the-newlywed-game/the-newlywed-game-results/,/2014/08/the-newlywed-game/,attachment,REDIRECT,301 · 1 hop
/2014/08/the-newlywed-game/the-newlywed-game-results/feed/,/2014/08/the-newlywed-game/,feed,REDIRECT,301 · 1 hop
/2014/09/new-kanban-simulation-game-featureban/,/2014/09/new-kanban-simulation-game-featureban/,artikel,EXACT,
/2014/09/new-kanban-simulation-game-featureban/feed/,/2014/09/new-kanban-simulation-game-featureban/,feed,REDIRECT,301 · 1 hop
/2014/09/the-estimation-quest/,/2014/09/the-estimation-quest/,artikel,EXACT,
/2014/09/the-estimation-quest/feed/,/2014/09/the-estimation-quest/,feed,REDIRECT,301 · 1 hop
/2014/10/fellowship-of-the-goal-gamify-the-cardwall/,/2014/10/fellowship-of-the-goal-gamify-the-cardwall/,artikel,EXACT,
/2014/10/team-responsibility-game/,/2014/10/team-responsibility-game/,artikel,EXACT,
/2014/10/team-responsibility-game/comment-page-1/,/2014/10/team-responsibility-game/,reactiepagina,REDIRECT,301 · 1 hop
/2014/10/team-responsibility-game/feed/,/2014/10/team-responsibility-game/,feed,REDIRECT,301 · 1 hop
/2014/10/the-planning-quest/,/2014/10/the-planning-quest/,artikel,EXACT,
/2014/11/the-zmey-planning/,/2014/11/the-zmey-planning/,artikel,EXACT,
/2014/11/user-stories-vs-requirements/,/2014/11/user-stories-vs-requirements/,artikel,EXACT,
/2014/11/user-stories-vs-requirements/comment-page-1/,/2014/11/user-stories-vs-requirements/,reactiepagina,REDIRECT,301 · 1 hop
/2014/11/user-stories-vs-requirements/feed/,/2014/11/user-stories-vs-requirements/,feed,REDIRECT,301 · 1 hop
/2014/12/team-trust-canvas/,/2014/12/team-trust-canvas/,artikel,EXACT,
/2014/12/team-trust-canvas/comment-page-1/,/2014/12/team-trust-canvas/,reactiepagina,REDIRECT,301 · 1 hop
/2014/12/team-trust-canvas/feed/,/2014/12/team-trust-canvas/,feed,REDIRECT,301 · 1 hop
/2014/12/team-trust-canvas/team-trust-canvas-eng/,/2014/12/team-trust-canvas/,attachment,REDIRECT,301 · 1 hop
/2014/12/team-trust-canvas/team-trust-canvas-eng/feed/,/2014/12/team-trust-canvas/,feed,REDIRECT,301 · 1 hop
/2014/12/the-fatware-matrix/,/2014/12/the-fatware-matrix/,artikel,EXACT,
/2015/01/hold-the-ball-longer-stronger-together/,/2015/01/hold-the-ball-longer-stronger-together/,artikel,EXACT,
/2015/01/hold-the-ball-longer-stronger-together/comment-page-1/,/2015/01/hold-the-ball-longer-stronger-together/,reactiepagina,REDIRECT,301 · 1 hop
/2015/01/hold-the-ball-longer-stronger-together/feed/,/2015/01/hold-the-ball-longer-stronger-together/,feed,REDIRECT,301 · 1 hop
/2015/01/hold-the-ball-longer-stronger-together/image-for-3-2-section/,/2015/01/hold-the-ball-longer-stronger-together/,attachment,REDIRECT,301 · 1 hop
/2015/01/hold-the-ball-longer-stronger-together/image-for-3-2-section/feed/,/2015/01/hold-the-ball-longer-stronger-together/,feed,REDIRECT,301 · 1 hop
/2015/01/hold-the-ball-longer-stronger-together/image-for-5-2-section/,/2015/01/hold-the-ball-longer-stronger-together/,attachment,REDIRECT,301 · 1 hop
/2015/01/hold-the-ball-longer-stronger-together/image-for-5-2-section/feed/,/2015/01/hold-the-ball-longer-stronger-together/,feed,REDIRECT,301 · 1 hop
/2015/01/hold-the-ball-longer-stronger-together/image-for-6-3-section/,/2015/01/hold-the-ball-longer-stronger-together/,attachment,REDIRECT,301 · 1 hop
/2015/01/hold-the-ball-longer-stronger-together/image-for-6-3-section/feed/,/2015/01/hold-the-ball-longer-stronger-together/,feed,REDIRECT,301 · 1 hop
/2015/01/product-owner-challenge/,/2015/01/product-owner-challenge/,artikel,EXACT,
/2015/01/story-cube-time-line/,/2015/01/story-cube-time-line/,artikel,EXACT,
/2015/01/story-cube-time-line/comment-page-1/,/2015/01/story-cube-time-line/,reactiepagina,REDIRECT,301 · 1 hop
/2015/01/story-cube-time-line/feed/,/2015/01/story-cube-time-line/,feed,REDIRECT,301 · 1 hop
/2015/01/the-battle-of-the-retrospectives/,/2015/01/the-battle-of-the-retrospectives/,artikel,EXACT,
/2015/02/face-facts/,/2015/02/face-facts/,artikel,EXACT,
/2015/02/scrumble-an-agile-board-game/,/2015/02/scrumble-an-agile-board-game/,artikel,EXACT,
/2015/02/scrumble-an-agile-board-game/feed/,/2015/02/scrumble-an-agile-board-game/,feed,REDIRECT,301 · 1 hop
/2015/02/the-workplace-equations/,/2015/02/the-workplace-equations/,artikel,EXACT,
/2015/02/video-scrum/,/2015/02/video-scrum/,artikel,EXACT,
/2015/02/video-scrum/comment-page-1/,/2015/02/video-scrum/,reactiepagina,REDIRECT,301 · 1 hop
/2015/02/video-scrum/feed/,/2015/02/video-scrum/,feed,REDIRECT,301 · 1 hop
/2015/03/a-day-at-the-movies/,/2015/03/a-day-at-the-movies/,artikel,EXACT,
/2015/03/a-day-at-the-movies/evernote-camera-roll-20150325-171233/,/2015/03/a-day-at-the-movies/,attachment,REDIRECT,301 · 1 hop
/2015/03/a-day-at-the-movies/evernote-camera-roll-20150325-171233/feed/,/2015/03/a-day-at-the-movies/,feed,REDIRECT,301 · 1 hop
/2015/03/the-teamwork-oscars/,/2015/03/the-teamwork-oscars/,artikel,EXACT,
/2015/04/mytoy-agile-product-development-game/,/2015/04/mytoy-agile-product-development-game/,artikel,EXACT,
/2015/04/play4agile-north-america-sept-11-13-2015/,/2015/04/play4agile-north-america-sept-11-13-2015/,artikel,EXACT,
/2015/05/4729/,/2015/05/4729/,artikel,EXACT,
/2015/05/4729/feed/,/2015/05/4729/,feed,REDIRECT,301 · 1 hop
/2015/05/4729/telestrations-2/,/2015/05/4729/,attachment,REDIRECT,301 · 1 hop
/2015/05/4729/telestrations-2/feed/,/2015/05/4729/,feed,REDIRECT,301 · 1 hop
/2015/05/agile-clock/,/2015/05/agile-clock/,artikel,EXACT,
/2015/05/agile-clock/comment-page-1/,/2015/05/agile-clock/,reactiepagina,REDIRECT,301 · 1 hop
/2015/05/agile-clock/feed/,/2015/05/agile-clock/,feed,REDIRECT,301 · 1 hop
/2015/05/weekend-escape/,/2015/05/weekend-escape/,artikel,EXACT,
/2015/05/weekend-escape/comment-page-1/,/2015/05/weekend-escape/,reactiepagina,REDIRECT,301 · 1 hop
/2015/05/weekend-escape/feed/,/2015/05/weekend-escape/,feed,REDIRECT,301 · 1 hop
/2015/07/agile-scrum-framework-at-glance/,/2015/07/agile-scrum-framework-at-glance/,artikel,EXACT,
/2015/07/more-meaningful-stories/,/2015/07/more-meaningful-stories/,artikel,EXACT,
/2015/07/more-meaningful-stories/comment-page-1/,/2015/07/more-meaningful-stories/,reactiepagina,REDIRECT,301 · 1 hop
/2015/07/more-meaningful-stories/feed/,/2015/07/more-meaningful-stories/,feed,REDIRECT,301 · 1 hop
/2015/07/penny-flow/,/2015/07/penny-flow/,artikel,EXACT,
/2015/07/penny-flow/british-one-penny-coins-image-shot-2009-exact-date-unknown/,/2015/07/penny-flow/,attachment,REDIRECT,301 · 1 hop
/2015/07/penny-flow/british-one-penny-coins-image-shot-2009-exact-date-unknown/feed/,/2015/07/penny-flow/,feed,REDIRECT,301 · 1 hop
/2015/07/penny-flow/comment-page-1/,/2015/07/penny-flow/,reactiepagina,REDIRECT,301 · 1 hop
/2015/07/penny-flow/feed/,/2015/07/penny-flow/,feed,REDIRECT,301 · 1 hop
/2015/07/penny-flow/penny_grid/,/2015/07/penny-flow/,attachment,REDIRECT,301 · 1 hop
/2015/07/penny-flow/penny_grid/feed/,/2015/07/penny-flow/,feed,REDIRECT,301 · 1 hop
/2015/08/kanban-pizza-game/,/2015/08/kanban-pizza-game/,artikel,EXACT,
/2015/08/kanban-pizza-game/feed/,/2015/08/kanban-pizza-game/,feed,REDIRECT,301 · 1 hop
/2015/08/one-word-retrospective-game/,/2015/08/one-word-retrospective-game/,artikel,EXACT,
/2015/08/one-word-retrospective-game/comment-page-1/,/2015/08/one-word-retrospective-game/,reactiepagina,REDIRECT,301 · 1 hop
/2015/08/one-word-retrospective-game/feed/,/2015/08/one-word-retrospective-game/,feed,REDIRECT,301 · 1 hop
/2015/08/retrospective-darts/,/2015/08/retrospective-darts/,artikel,EXACT,
/2015/08/retrospective-darts/feed/,/2015/08/retrospective-darts/,feed,REDIRECT,301 · 1 hop
/2015/08/the-bicycle-game/,/2015/08/the-bicycle-game/,artikel,EXACT,
/2015/09/scrumgauntlet/,/2015/09/scrumgauntlet/,artikel,EXACT,
/2015/09/scrumgauntlet/done/,/2015/09/scrumgauntlet/,attachment,REDIRECT,301 · 1 hop
/2015/09/scrumgauntlet/feed/,/2015/09/scrumgauntlet/,feed,REDIRECT,301 · 1 hop
/2015/09/scrumgauntlet/gauntletlayout-2/,/2015/09/scrumgauntlet/,attachment,REDIRECT,301 · 1 hop
/2015/09/scrumgauntlet/gauntletreqs/,/2015/09/scrumgauntlet/,attachment,REDIRECT,301 · 1 hop
/2015/09/scrumgauntlet/gauntletreqs/feed/,/2015/09/scrumgauntlet/,feed,REDIRECT,301 · 1 hop
/2015/09/scrumgauntlet/positioning-2/,/2015/09/scrumgauntlet/,attachment,REDIRECT,301 · 1 hop
/2015/09/scrumgauntlet/positioning-2/feed/,/2015/09/scrumgauntlet/,feed,REDIRECT,301 · 1 hop
/2015/09/scrumgauntlet/running_the_gauntlet/,/2015/09/scrumgauntlet/,attachment,REDIRECT,301 · 1 hop
/2015/09/scrumgauntlet/todototest/,/2015/09/scrumgauntlet/,attachment,REDIRECT,301 · 1 hop
/2015/09/scrumgauntlet/todototest/feed/,/2015/09/scrumgauntlet/,feed,REDIRECT,301 · 1 hop
/2015/09/spreadsheet-craftsmanship/,/2015/09/spreadsheet-craftsmanship/,artikel,EXACT,
